transition_id,map_seed,split,policy_source,action_name,current_position,next_position,outcome,image_path,target_text
train_seed0004_greedy_t010,4,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0004/greedy/ep_000_step_010.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0004_greedy_t011,4,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0004/greedy/ep_000_step_011.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0004_greedy_t012,4,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0004/greedy/ep_000_step_012.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0004_greedy_t013,4,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0004/greedy/ep_000_step_013.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0004_greedy_t014,4,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0004/greedy/ep_000_step_014.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0004_random_t000,4,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0004_random_t001,4,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_001.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0004_random_t002,4,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_002.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0004_random_t003,4,train,random,Right,"[1, 0]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_003.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0004_random_t004,4,train,random,Right,"[1, 1]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_004.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0004_random_t005,4,train,random,Up,"[1, 2]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_005.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0004_random_t006,4,train,random,Down,"[0, 2]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_006.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0004_random_t007,4,train,random,Left,"[1, 2]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_007.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0004_random_t008,4,train,random,Left,"[1, 1]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_008.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0004_random_t009,4,train,random,Right,"[1, 0]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_009.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0004_random_t010,4,train,random,Down,"[1, 1]","[2, 1]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_010.png,"<prediction>Position: (2, 1). Outcome: safe</prediction>"
train_seed0004_random_t011,4,train,random,Left,"[2, 1]","[2, 0]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_011.png,"<prediction>Position: (2, 0). Outcome: safe</prediction>"
train_seed0004_random_t012,4,train,random,Right,"[2, 0]","[2, 1]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_012.png,"<prediction>Position: (2, 1). Outcome: safe</prediction>"
train_seed0004_random_t013,4,train,random,Right,"[2, 1]","[2, 2]",hole,results/A3_dataset_collection/images/train/seed_0004/random/ep_000_step_013.png,"<prediction>Position: (2, 2). Outcome: hole</prediction>"
train_seed0004_random_t014,4,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0004/random/ep_001_step_000.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0005_greedy_t000,5,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0005_greedy_t001,5,train,greedy,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_001.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0005_greedy_t002,5,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_002.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0005_greedy_t003,5,train,greedy,Down,"[0, 3]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_003.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0005_greedy_t004,5,train,greedy,Right,"[1, 3]","[1, 4]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_004.png,"<prediction>Position: (1, 4). Outcome: safe</prediction>"
train_seed0005_greedy_t005,5,train,greedy,Right,"[1, 4]","[1, 5]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_005.png,"<prediction>Position: (1, 5). Outcome: safe</prediction>"
train_seed0005_greedy_t006,5,train,greedy,Right,"[1, 5]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_006.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0005_greedy_t007,5,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_007.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0005_greedy_t008,5,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_008.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0005_greedy_t009,5,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_009.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0005_greedy_t010,5,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_010.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0005_greedy_t011,5,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_011.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0005_greedy_t012,5,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_012.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0005_greedy_t013,5,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_013.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0005_greedy_t014,5,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0005/greedy/ep_000_step_014.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0005_random_t000,5,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0005/random/ep_000_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0005_random_t001,5,train,random,Down,"[0, 0]","[1, 0]",hole,results/A3_dataset_collection/images/train/seed_0005/random/ep_000_step_001.png,"<prediction>Position: (1, 0). Outcome: hole</prediction>"
train_seed0005_random_t002,5,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0005/random/ep_001_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0005_random_t003,5,train,random,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0005/random/ep_001_step_001.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0005_random_t004,5,train,random,Up,"[1, 1]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0005/random/ep_001_step_002.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0005_random_t005,5,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0005/random/ep_001_step_003.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0005_random_t006,5,train,random,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0005/random/ep_001_step_004.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0005_random_t007,5,train,random,Right,"[1, 1]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0005/random/ep_001_step_005.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0005_random_t008,5,train,random,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0005/random/ep_001_step_006.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0005_random_t009,5,train,random,Down,"[1, 3]","[2, 3]",hole,results/A3_dataset_collection/images/train/seed_0005/random/ep_001_step_007.png,"<prediction>Position: (2, 3). Outcome: hole</prediction>"
train_seed0005_random_t010,5,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0005/random/ep_002_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0005_random_t011,5,train,random,Left,"[0, 1]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0005/random/ep_002_step_001.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0005_random_t012,5,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0005/random/ep_002_step_002.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0005_random_t013,5,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0005/random/ep_002_step_003.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0005_random_t014,5,train,random,Down,"[0, 0]","[1, 0]",hole,results/A3_dataset_collection/images/train/seed_0005/random/ep_002_step_004.png,"<prediction>Position: (1, 0). Outcome: hole</prediction>"
train_seed0006_greedy_t000,6,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0006_greedy_t001,6,train,greedy,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_001.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0006_greedy_t002,6,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_002.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0006_greedy_t003,6,train,greedy,Right,"[0, 3]","[0, 4]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_003.png,"<prediction>Position: (0, 4). Outcome: safe</prediction>"
train_seed0006_greedy_t004,6,train,greedy,Right,"[0, 4]","[0, 5]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_004.png,"<prediction>Position: (0, 5). Outcome: safe</prediction>"
train_seed0006_greedy_t005,6,train,greedy,Right,"[0, 5]","[0, 6]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_005.png,"<prediction>Position: (0, 6). Outcome: safe</prediction>"
train_seed0006_greedy_t006,6,train,greedy,Right,"[0, 6]","[0, 7]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_006.png,"<prediction>Position: (0, 7). Outcome: safe</prediction>"
train_seed0006_greedy_t007,6,train,greedy,Down,"[0, 7]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_007.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0006_greedy_t008,6,train,greedy,Down,"[1, 7]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_008.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0006_greedy_t009,6,train,greedy,Down,"[2, 7]","[3, 7]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_009.png,"<prediction>Position: (3, 7). Outcome: safe</prediction>"
train_seed0006_greedy_t010,6,train,greedy,Down,"[3, 7]","[4, 7]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_010.png,"<prediction>Position: (4, 7). Outcome: safe</prediction>"
train_seed0006_greedy_t011,6,train,greedy,Down,"[4, 7]","[5, 7]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_011.png,"<prediction>Position: (5, 7). Outcome: safe</prediction>"
train_seed0006_greedy_t012,6,train,greedy,Down,"[5, 7]","[6, 7]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_012.png,"<prediction>Position: (6, 7). Outcome: safe</prediction>"
train_seed0006_greedy_t013,6,train,greedy,Down,"[6, 7]","[7, 7]",goal,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_000_step_013.png,"<prediction>Position: (7, 7). Outcome: goal</prediction>"
train_seed0006_greedy_t014,6,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0006/greedy/ep_001_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0006_random_t000,6,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0006/random/ep_000_step_000.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0006_random_t001,6,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0006/random/ep_000_step_001.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0006_random_t002,6,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0006/random/ep_000_step_002.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0006_random_t003,6,train,random,Right,"[1, 0]","[1, 1]",hole,results/A3_dataset_collection/images/train/seed_0006/random/ep_000_step_003.png,"<prediction>Position: (1, 1). Outcome: hole</prediction>"
train_seed0006_random_t004,6,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0006/random/ep_001_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0006_random_t005,6,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0006/random/ep_001_step_001.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0006_random_t006,6,train,random,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0006/random/ep_001_step_002.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0006_random_t007,6,train,random,Up,"[0, 2]","[0, 2]",wall,results/A3_dataset_collection/images/train/seed_0006/random/ep_001_step_003.png,"<prediction>Position: (0, 2). Outcome: wall</prediction>"
train_seed0006_random_t008,6,train,random,Up,"[0, 2]","[0, 2]",wall,results/A3_dataset_collection/images/train/seed_0006/random/ep_001_step_004.png,"<prediction>Position: (0, 2). Outcome: wall</prediction>"
train_seed0006_random_t009,6,train,random,Up,"[0, 2]","[0, 2]",wall,results/A3_dataset_collection/images/train/seed_0006/random/ep_001_step_005.png,"<prediction>Position: (0, 2). Outcome: wall</prediction>"
train_seed0006_random_t010,6,train,random,Down,"[0, 2]","[1, 2]",hole,results/A3_dataset_collection/images/train/seed_0006/random/ep_001_step_006.png,"<prediction>Position: (1, 2). Outcome: hole</prediction>"
train_seed0006_random_t011,6,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0006/random/ep_002_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0006_random_t012,6,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0006/random/ep_002_step_001.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0006_random_t013,6,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0006/random/ep_002_step_002.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0006_random_t014,6,train,random,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0006/random/ep_002_step_003.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0007_greedy_t000,7,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0007/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0007_greedy_t001,7,train,greedy,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0007/greedy/ep_000_step_001.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0007_greedy_t002,7,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0007/greedy/ep_000_step_002.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0007_greedy_t003,7,train,greedy,Right,"[0, 3]","[0, 4]",safe,results/A3_dataset_collection/images/train/seed_0007/greedy/ep_000_step_003.png,"<prediction>Position: (0, 4). Outcome: safe</prediction>"
